bikes_rented,temp,humidity,wind_speed,visibility,dew_temp,solar_rad,rainfall,snowfall
1216,10.2,68,0.4,1493,4.5,0,0,0
2134,10.4,63,0.6,1367,3.6,0.19,0,0
1177,11.8,55,0.7,1182,3,0.55,0,0
854,14.4,45,0.6,1206,2.6,1.28,0,0
914,16.5,39,0.7,1351,2.4,1.68,0,0
1063,18.8,35,1.2,1057,2.9,2.06,0,0
1108,19.4,31,2,1862,1.8,2.02,0,0
1113,19.9,29,1.9,1833,1.3,2.09,0,0
1203,19.9,31,2,1613,2.2,1.57,0,0
1407,19.5,32,2.1,1436,2.3,1.1,0,0
1811,18.4,38,1.8,1565,3.8,0.5,0,0
2716,16.9,47,1.4,1637,5.5,0.11,0,0
1867,15.5,63,1.7,1774,8.4,0,0,0
1568,14.8,68,2,1502,8.9,0,0,0
1618,14.3,72,1,1374,9.3,0,0,0
1425,13.6,71,0.6,1457,8.4,0,0,0
950,12.9,78,0.6,1201,9.1,0,0,0
739,12.3,75,1.2,1332,7.9,0,0,0
600,11.5,74,1.2,1305,7,0,0,0
381,10.8,77,0.3,1268,6.9,0,0,0
239,10.2,80,0.3,1191,6.8,0,0,0
503,8.8,77,0.2,1077,4.9,0,0,0
1213,8.6,77,0.7,965,4.7,0,0,0
2202,9.2,68,0.2,952,3.5,0.28,0,0
1200,11.2,63,1.1,656,4.4,0.88,0,0
842,14,58,1.6,841,5.8,1.53,0,0
961,15.5,25,2.5,1727,-4.4,2.1,0,0
1088,16.2,29,2.5,1935,-1.8,2.45,0,0
1115,17.7,25,2.1,1917,-2.6,2.48,0,0
1083,18.3,24,1.7,1983,-2.6,2.4,0,0
1175,18.3,21,2.7,2000,-4.4,2.02,0,0
1409,18,26,2.1,2000,-1.8,1.45,0,0
1896,16.9,34,2.5,2000,0.9,0.74,0,0
2445,14.6,39,2.3,2000,0.7,0.11,0,0
1819,13.2,42,1.3,2000,0.5,0,0,0
1558,12.2,47,1.1,2000,1.2,0,0,0
1493,10.8,53,0.9,2000,1.5,0,0,0
1278,9.9,50,0.1,2000,0,0,0,0
896,9.7,56,0.7,2000,1.3,0,0,0
694,9.2,64,0.7,2000,2.7,0,0,0
579,9,66,0.7,2000,2.9,0,0,0
385,8.7,71,0.8,2000,3.7,0,0,0
244,8.6,74,0.6,1985,4.2,0,0,0
165,8.1,78,0.6,2000,4.4,0,0,0
185,7.8,81,1.1,2000,4.7,0,0,0
458,7.6,82,0.3,1933,4.7,0,0,0
1191,7.7,81,0.4,1992,4.6,0,0,0
2154,8.5,77,0.5,1995,4.6,0.21,0,0
1165,10.9,60,0.9,1997,3.4,0.93,0,0
864,13.7,57,1.2,2000,5.3,1.33,0,0
917,15,52,1.4,2000,5.2,1.5,0,0
1132,16.8,50,1.6,2000,6.3,1.94,0,0
1152,18.1,43,2.2,2000,5.3,2.3,0,0
1122,18.7,39,1.3,2000,4.4,1.66,0,0
1203,19,38,1.9,2000,4.3,1.72,0,0
1473,18.5,40,1.8,2000,4.6,1.28,0,0
1804,16.9,44,1.6,2000,4.5,0.44,0,0
2499,15.7,45,2.5,2000,3.7,0.06,0,0
1878,14.9,49,2.1,2000,4.2,0,0,0
1528,13.8,56,1.9,2000,5.1,0,0,0
1466,12.6,60,0.5,2000,5,0,0,0
1302,11.6,61,0.2,2000,4.3,0,0,0
944,10.9,64,0.2,2000,4.3,0,0,0
783,10.3,67,1.5,2000,4.4,0,0,0
653,9.8,68,1.7,2000,4.1,0,0,0
433,9.2,72,1.5,2000,4.4,0,0,0
262,8.5,74,1.3,2000,4.1,0,0,0
184,8.1,76,0.3,2000,4.1,0,0,0
491,7.2,77,0.5,2000,3.4,0,0,0
1188,7.3,72,0.4,2000,2.5,0,0,0
2113,7.9,63,0.6,2000,1.2,0.3,0,0
1191,11.1,53,1,2000,1.8,1.05,0,0
850,13.8,44,1.5,1953,1.7,1.66,0,0
981,16.4,35,1.1,2000,0.8,2.13,0,0
1161,17.4,33,1.1,2000,0.9,2.39,0,0
1190,18.9,33,1.8,2000,2.2,2.43,0,0
1221,19.8,32,2.3,1978,2.6,2.25,0,0
1390,19.7,30,3,1971,1.6,1.89,0,0
1527,19.3,29,2.8,2000,0.7,1.34,0,0
1939,18.5,35,2.2,2000,2.7,0.68,0,0
2631,16.6,40,2.4,2000,2.9,0.11,0,0
1769,15.3,53,2.4,2000,5.7,0,0,0
1512,14.2,56,1.8,2000,5.5,0,0,0
1457,13.3,56,1.1,2000,4.6,0,0,0
1331,12.3,65,1.7,2000,5.8,0,0,0
1018,11.7,70,1.7,2000,6.4,0,0,0
891,11.3,71,1.2,1997,6.2,0,0,0
522,10.1,78,0.1,1887,6.4,0,0,0
386,9.5,77,0.4,1611,5.6,0,0,0
246,8.9,75,0.4,1877,4.7,0,0,0
154,8.1,76,0.6,1309,4.1,0,0,0
219,7.5,79,0.6,1025,4,0,0,0
427,7,82,0.5,867,4.1,0,0,0
784,7.8,70,1.4,1034,2.6,0.29,0,0
921,10.4,60,1.3,1326,2.9,0.99,0,0
997,13,49,0.5,1685,2.5,1.61,0,0
1175,16.2,39,1.6,1580,2.2,2.05,0,0
1407,17.7,33,2.2,1556,1.2,2.37,0,0
1585,19.4,26,1.1,1942,-0.6,2.45,0,0
1649,20,22,1.6,1950,-2.3,2.29,0,0
1760,21.3,24,1.5,1832,-0.1,1.91,0,0
1813,20.9,20,2,1976,-2.9,1.35,0,0
1949,19.2,23,1.5,2000,-2.4,0.62,0,0
1707,16.6,41,2.4,1811,3.2,0.04,0,0
1407,14.6,48,1.9,1998,3.6,0,0,0
1270,13.7,51,1,1954,3.7,0,0,0
1249,13.3,55,2,1554,4.4,0,0,0
622,10.6,60,0.5,1642,3.1,0,0,0
428,9.8,63,0.6,1591,3,0,0,0
342,9.2,68,0.4,1538,3.5,0,0,0
206,8.8,71,0.9,1516,3.8,0,0,0
146,8.2,73,1.3,1305,3.6,0,0,0
172,7.6,75,0.6,1181,3.4,0,0,0
315,7.2,76,0.5,1113,3.2,0,0,0
534,7.9,67,1.1,1210,2.1,0.28,0,0
679,10.5,56,1.2,1741,2,0.98,0,0
936,13.4,46,0.8,1718,1.9,1.61,0,0
1055,16.8,38,1.5,1326,2.3,2.07,0,0
1417,18.4,28,1.9,1690,-0.4,2.33,0,0
1519,19.3,24,1.5,1745,-1.8,2.4,0,0
1642,20.1,23,2.3,1896,-1.7,2.23,0,0
1891,20.9,23,1.5,1892,-1,1.87,0,0
1976,20.2,24,2.5,1881,-1,1.31,0,0
1883,18.8,24,2.1,2000,-2.2,0.63,0,0
1618,16.2,41,1.4,1907,2.9,0.06,0,0
1464,14.9,46,1.4,1455,3.3,0,0,0
1306,13.8,52,1.6,1341,4,0,0,0
1158,13,49,1,1702,2.5,0,0,0
623,11.4,56,0.2,1778,2.9,0,0,0
372,10.7,57,0.9,1828,2.5,0,0,0
253,10.5,57,0.2,1837,2.3,0,0,0
175,10.2,60,1,1796,2.7,0,0,0
110,10,62,0.6,1759,3,0,0,0
202,9.4,65,0.8,1659,3.1,0,0,0
513,9.2,65,0.8,1689,2.9,0,0,0
1244,8.9,67,0.8,1557,3,0,0,0
2111,9.7,58,0.6,1559,1.8,0.22,0,0
1104,11.9,50,1.1,1529,1.7,0.75,0,0
817,14.6,43,0.7,1339,2.1,1.35,0,0
941,16.7,37,0.7,1074,1.9,1.74,0,0
1034,18.2,34,1,758,2,2.03,0,0
1064,19.4,35,1.2,678,3.5,1.73,0,0
1122,20.6,30,2.2,839,2.3,1.69,0,0
1167,20.2,31,1.6,855,2.5,1.25,0,0
1464,19.7,34,1.6,688,3.3,0.88,0,0
1904,18.9,35,1.7,720,3,0.41,0,0
2613,17.3,43,0.9,783,4.5,0.08,0,0
1860,15.6,44,1.5,828,3.3,0,0,0
1593,14.5,51,1.4,751,4.4,0,0,0
1513,13.4,56,0.7,758,4.7,0,0,0
916,12,59,0.4,685,4.2,0,0,0
726,11.6,61,0.7,673,4.3,0,0,0
547,11.1,62,0.2,666,4,0,0,0
356,10.6,68,0.9,603,4.9,0,0,0
243,10.1,70,1.1,606,4.8,0,0,0
170,10,73,0.9,622,5.3,0,0,0
193,10,73,0.5,593,5.3,0,0,0
456,9.9,75,1,560,5.6,0,0,0
839,10.4,71,0.6,557,5.3,0,0,0
1423,11,78,0.8,412,7.3,0.03,0,0
1026,11.7,77,0.8,394,7.7,0.25,0,0
735,13.8,65,1.1,475,7.3,1.06,0,0
81,13,70,5,989,7.6,0.5,0,0
363,11.5,90,1.2,973,9.9,0.06,5,0
652,13.5,82,0.8,962,10.4,1.33,0,0
837,15.1,71,0.9,973,9.8,1.62,0,0
1010,16.6,68,1.5,955,10.6,1.55,0,0
1294,16.1,70,1.3,898,10.6,0.83,0,0
1604,15.7,63,3.2,1118,8.6,0.39,0,0
2415,14.5,71,2.1,1235,9.2,0.06,0,0
1685,14,70,1.6,1265,8.6,0,0,0
1433,13.6,70,1.4,1392,8.2,0,0,0
1380,12.6,70,1.2,1425,7.2,0,0,0
1257,12.3,73,0.9,1392,7.5,0,0,0
876,11.2,78,0.5,802,7.4,0,0,0
708,10.8,80,1,1151,7.4,0,0,0
573,10.2,84,1.2,1036,7.6,0,0,0
371,9.5,87,1,919,7.4,0,0,0
249,9.4,85,1.6,983,6.9,0,0,0
162,9,87,0.6,972,6.9,0,0,0
164,8.5,87,1.2,1046,6.4,0,0,0
453,8.1,88,0.9,831,6.2,0,0,0
1165,7.8,90,0.6,763,6.2,0,0,0
2108,8.1,85,1.2,772,5.7,0.26,0,0
1151,10.1,72,1.1,728,5.2,0.9,0,0
811,13,63,0.9,854,6.1,1.5,0,0
940,15.7,53,1,1172,6.1,1.99,0,0
1126,16.8,48,1.6,1673,5.7,2.1,0,0
1106,17.2,43,2.3,1835,4.4,1.68,0,0
1150,17.6,39,2.5,1964,3.4,1.63,0,0
1161,18,40,3,1808,4.1,1.71,0,0
1492,18.2,42,1.3,1976,5,1.22,0,0
1904,17,47,2.2,1989,5.5,0.59,0,0
2612,15.1,53,1.7,2000,5.5,0.06,0,0
1827,13.9,61,1.9,2000,6.4,0,0,0
1556,13.1,63,0.4,2000,6.2,0,0,0
1464,12.1,67,1,1977,6.1,0,0,0
1281,11.6,71,0.2,1858,6.5,0,0,0
884,11,74,0.1,1817,6.5,0,0,0
729,10.5,75,0.3,1800,6.2,0,0,0
572,10,78,0.4,1669,6.3,0,0,0
421,9.1,79,0.5,1625,5.6,0,0,0
266,9.1,79,0.2,1689,5.6,0,0,0
161,8.5,83,1.2,1577,5.7,0,0,0
193,7.8,85,0.9,1542,5.4,0,0,0
450,7.5,86,1.3,1301,5.3,0,0,0
1251,7.3,85,1.4,1039,4.9,0,0,0
2070,7.9,76,1.2,1290,3.9,0.25,0,0
1168,10.3,64,1,1544,3.7,0.91,0,0
779,13.4,53,1.1,1768,4,1.53,0,0
956,16.4,43,0.7,1713,3.7,1.96,0,0
1188,18.2,37,1.4,1861,3.2,2.25,0,0
1154,19.4,32,1.1,1787,2.2,2.31,0,0
1192,20.6,31,1.4,1562,2.8,1.7,0,0
1275,20.6,32,1.4,1651,3.3,1.4,0,0
1528,20.4,32,0.9,1720,3.1,0.84,0,0
1961,19.2,36,0.7,1643,3.7,0.38,0,0
2632,17.3,39,1.3,1641,3.1,0.03,0,0
1968,16.4,47,1,1694,5,0,0,0
1596,15.3,50,0.5,1647,4.9,0,0,0
1513,14.5,50,0.7,1741,4.1,0,0,0
1316,13.6,56,1,1611,4.9,0,0,0
919,12.5,59,0.8,1602,4.6,0,0,0
753,12.5,57,0.9,1877,4.1,0,0,0
629,12.7,56,1.2,1952,4.1,0,0,0
434,12.8,59,0.9,1804,4.9,0,0,0
327,12.8,57,0.5,1715,4.4,0,0,0
185,12.6,60,0.6,1648,5,0,0,0
178,12.4,60,0.8,1563,4.8,0,0,0
376,12.6,64,1.3,1348,5.9,0,0,0
556,12.6,63,0.8,1265,5.7,0,0,0
556,12.1,81,0.8,706,8.9,0,0.5,0
144,12,86,0.8,405,9.7,0.07,0.5,0
191,12.9,84,1,534,10.2,0.27,0,0
54,12.4,87,1,317,10.2,0.24,1,0
29,12.4,90,1.1,297,10.7,0.19,1,0
18,12.6,87,2.3,539,10.4,0.13,1.5,0
147,12.7,95,1.9,255,11.9,0.09,5.5,0
576,14,87,1.2,1482,11.8,0.68,1,0
900,14.5,81,1.8,1588,11.2,0.78,0,0
1386,14.3,77,2.9,1966,10.3,0.5,0,0
1882,13.1,74,1.6,1989,8.5,0.05,0,0
1228,12.9,66,2.5,1997,6.6,0,0,0
1003,12.2,67,5.4,1956,6.2,0,0,0
542,10.6,70,2.4,2000,5.3,0,0,0
680,10.5,72,2.4,2000,5.6,0,0,0
603,10.2,64,3.9,2000,3.6,0,0,0
640,9.9,65,3.2,2000,3.6,0,0,0
585,9.9,62,3.5,2000,2.9,0,0,0
478,9.5,58,3,2000,1.6,0,0,0
346,9.1,60,2.8,2000,1.7,0,0,0
233,8.8,61,2.8,2000,1.6,0,0,0
146,8,65,1.6,2000,1.8,0,0,0
197,7.4,66,2.3,2000,1.4,0,0,0
388,7.3,65,3.2,2000,1.1,0,0,0
713,7.7,62,2.4,1985,0.8,0.23,0,0
785,8.3,55,4,1853,-0.2,0.89,0,0
898,9.5,46,3.7,1871,-1.5,1.49,0,0
996,10.4,42,4.1,1988,-1.9,2.01,0,0
1076,10.4,41,4.9,1966,-2.3,1.33,0,0
1118,10.6,38,4.6,2000,-3.1,1.63,0,0
1183,10.8,37,4.4,2000,-3.3,1.29,0,0
1254,11.4,32,3.8,2000,-4.7,1.21,0,0
1308,10.6,35,3.3,2000,-4.2,1.02,0,0
1176,9.5,34,5.7,2000,-5.6,0.45,0,0
1054,8.9,39,3.5,2000,-4.3,0.05,0,0
864,8,42,2.9,2000,-4.1,0,0,0
775,7.6,44,4.2,2000,-3.8,0,0,0
775,7.3,49,3.4,2000,-2.7,0,0,0
752,6.6,51,1.8,2000,-2.8,0,0,0
658,6.3,52,1.8,2000,-2.8,0,0,0
699,6.7,55,1.5,2000,-1.7,0,0,0
531,6.9,55,1.8,2000,-1.5,0,0,0
450,6.6,59,0.4,2000,-0.8,0,0,0
299,6.2,59,0.6,2000,-1.2,0,0,0
148,6.8,65,1.1,2000,0.6,0,0,0
27,7.2,68,2.5,1740,1.6,0,0,0
55,6.9,86,1.7,1988,4.7,0,1.5,0
134,6.9,88,0.9,1991,5,0,0,0
74,6.8,89,1.4,1856,5.1,0.05,0,0
195,7.3,90,1.1,1889,5.7,0.12,2.5,0
330,8.2,89,0.4,1365,6.4,0.39,0,0
544,9.4,86,1.2,1220,7.1,0.75,0,0
630,11.9,74,1.6,1801,7.4,1.84,0,0
916,12.1,75,1.2,1775,7.7,0.99,0,0
962,12.4,72,1.9,1860,7.4,1.06,0,0
948,12.2,67,3.3,2000,6.2,0.86,0,0
385,12.2,65,1.9,2000,5.8,0.52,0,0
535,9.4,85,1.2,2000,6.9,0.07,1.5,0
651,8.9,85,1.8,2000,6.5,0.01,0,0
645,8.4,85,1.2,2000,6,0,0,0
624,8.2,82,2.8,2000,5.3,0,0,0
670,7.6,75,1.1,2000,3.4,0,0,0
625,6.7,76,0.6,2000,2.7,0,0,0
512,6,74,1.1,2000,1.7,0,0,0
434,5.3,81,1.7,1993,2.2,0,0,0
326,5.1,83,1.1,1989,2.4,0,0,0
184,4.7,81,1,1918,1.7,0,0,0
123,5,67,0.8,2000,-0.6,0,0,0
117,5.6,66,0.7,2000,-0.2,0,0,0
161,5.1,76,0.7,2000,1.2,0,0,0
436,4.7,76,0.6,2000,0.8,0,0,0
1070,4.6,76,0.7,2000,0.7,0,0,0
1888,5.1,67,0.3,1981,-0.5,0.24,0,0
1021,7.5,53,1.6,1981,-1.4,1.01,0,0
771,9.6,43,1.8,1930,-2.3,1.49,0,0
796,11,46,2.6,1946,-0.1,1.97,0,0
737,10.8,49,2.7,2000,0.4,1.45,0,0
815,10.4,49,2.7,2000,0.1,0.54,0,0
838,11.3,39,3.7,2000,-2.1,1.18,0,0
884,11,46,3.4,2000,-0.1,0.57,0,0
1069,11.3,41,3.6,2000,-1.4,0.94,0,0
1274,10,43,4.9,2000,-2,0.43,0,0
1987,9.4,51,3.4,2000,-0.2,0.02,0,0
1377,8.1,53,3.7,2000,-0.9,0,0,0
1026,6.8,59,3.2,2000,-0.6,0,0,0
979,5.7,61,2.3,2000,-1.2,0,0,0
906,5.1,58,2.2,2000,-2.4,0,0,0
658,4.3,58,1.4,2000,-3.2,0,0,0
488,3.4,55,1.5,2000,-4.8,0,0,0
440,3,55,1,2000,-5.1,0,0,0
283,2.1,56,0.5,2000,-5.7,0,0,0
182,1.7,59,0.5,2000,-5.4,0,0,0
150,1.6,63,0.3,2000,-4.6,0,0,0
162,1.1,68,0.6,2000,-4.1,0,0,0
394,0.8,69,1.4,2000,-4.2,0,0,0
1005,1.3,65,1.2,2000,-4.5,0,0,0
1883,1.4,58,0.9,1883,-5.9,0.15,0,0
982,3.7,49,1.9,1961,-6,0.89,0,0
684,6.1,38,2.5,1914,-7.1,1.51,0,0
782,7.5,36,1.4,1993,-6.6,1.98,0,0
881,8.5,34,1.5,1892,-6.4,2.21,0,0
847,9.8,33,1.8,1937,-5.7,2.3,0,0
903,10.7,33,1.7,2000,-4.9,2.12,0,0
965,10.9,33,2.6,1963,-4.7,1.73,0,0
1110,11,34,2.3,1999,-4.2,1.16,0,0
1357,9.9,40,2.6,2000,-3,0.47,0,0
2074,8.4,52,2.6,2000,-0.9,0.03,0,0
1442,8,52,2.1,2000,-1.2,0,0,0
1186,7.6,59,1.1,2000,0,0,0,0
1147,7.6,55,2,2000,-0.8,0,0,0
948,7.6,50,1.8,2000,-2.1,0,0,0
527,7.7,50,1,1988,-2,0,0,0
294,7.1,59,1.7,2000,-0.3,0,0,0
324,6.6,66,1,2000,0.6,0,0,0
227,5.6,69,0.1,2000,0.3,0,0,0
146,5,71,1.4,1994,0.1,0,0,0
141,4.1,74,0.9,2000,-0.1,0,0,0
402,3.6,75,0.8,2000,-0.4,0,0,0
1060,3.2,74,0.9,2000,-0.9,0,0,0
1907,3.7,67,1.8,1987,-1.8,0.15,0,0
996,5.1,56,1.8,1825,-2.9,0.89,0,0
717,7.2,49,2.2,1892,-2.8,1.51,0,0
818,8.7,41,2.6,1907,-3.8,1.96,0,0
907,10,39,2,2000,-3.3,2.2,0,0
983,11.2,34,2.6,1940,-4.1,2.26,0,0
963,11.9,34,2.4,1835,-3.4,2.12,0,0
994,12,35,3,1908,-3,1.72,0,0
1185,11.8,34,2.3,1979,-3.5,1.16,0,0
1462,11.3,41,1.8,2000,-1.4,0.51,0,0
2094,9.4,48,2,2000,-1,0.03,0,0
1507,8.4,53,1,2000,-0.6,0,0,0
1176,7.6,59,0.7,2000,0,0,0,0
1069,7.6,59,3,1929,0,0,0,0
1088,6.8,58,2.2,1936,-0.9,0,0,0
798,6.4,60,1.8,1930,-0.8,0,0,0
584,5.7,62,2.3,1909,-1,0,0,0
524,5.1,65,1.6,1932,-0.9,0,0,0
362,4.4,64,1.4,2000,-1.8,0,0,0
242,4.2,65,0.7,1962,-1.8,0,0,0
147,3.6,70,0.8,1934,-1.3,0,0,0
433,2.9,75,0.2,1761,-1.1,0,0,0
1055,2.5,75,0.5,1763,-1.4,0,0,0
1899,2.8,74,0.9,1366,-1.3,0.13,0,0
1011,4.7,60,0.9,1219,-2.4,0.82,0,0
696,8.1,51,0.7,1100,-1.4,1.38,0,0
852,11.1,46,1.6,1518,-0.1,1.84,0,0
926,12.6,36,2.6,1785,-2.1,2.14,0,0
968,13.6,32,1.8,1814,-2.8,2.22,0,0
1040,14.9,31,2.5,1872,-2.1,2.06,0,0
1094,14.8,30,2.7,1990,-2.6,1.71,0,0
1206,14.7,32,2,1934,-1.8,1.13,0,0
1569,13.7,37,1.4,2000,-0.7,0.49,0,0
2254,11.8,43,1.3,1995,-0.3,0.03,0,0
1561,10.5,49,1.2,1965,0.2,0,0,0
1269,9.9,53,1.7,1868,0.7,0,0,0
1197,9.3,54,1.1,1975,0.4,0,0,0
1115,8.3,61,0.2,1809,1.2,0,0,0
806,7.8,63,0.4,1547,1.1,0,0,0
642,7.2,64,1,1639,0.8,0,0,0
369,6.1,68,0.5,1519,0.6,0,0,0
251,5.7,72,0.8,1368,1,0,0,0
166,5.2,74,1.3,1386,0.9,0,0,0
153,4.8,75,0.7,1471,0.7,0,0,0
403,4.5,77,1,1410,0.8,0,0,0
1024,4.1,75,0.8,1143,0,0,0,0
1906,4.7,72,1,1306,0,0.12,0,0
1027,7,57,0.7,1553,-0.9,0.79,0,0
751,10,49,1.2,1411,-0.2,1.4,0,0
880,12.8,44,1,1269,0.8,1.84,0,0
1023,14.9,40,1.1,1288,1.4,2.06,0,0
1130,16.5,37,1.2,1400,1.7,2.12,0,0
1160,18,31,1.2,1506,0.5,1.98,0,0
1251,18.6,31,1.4,1575,1.1,1.63,0,0
1424,18.8,32,1.4,1717,1.7,1.09,0,0
1730,17,36,1.5,1672,1.8,0.47,0,0
2314,14.6,42,1.4,1428,1.8,0.02,0,0
1568,12.8,40,1.4,1870,-0.4,0,0,0
1242,11.7,45,1.2,1748,0.1,0,0,0
1146,10.8,57,2,1219,2.6,0,0,0
1106,10,56,2,1290,1.6,0,0,0
851,9.7,56,1.3,1423,1.3,0,0,0
720,9.1,63,0.6,1292,2.4,0,0,0
517,8.6,60,1.1,1416,1.2,0,0,0
378,8.2,62,0.2,1415,1.3,0,0,0
296,7.6,66,0.9,1432,1.6,0,0,0
188,6.9,70,1.5,1314,1.7,0,0,0
112,6.6,73,0.3,1219,2,0,0,0
141,6.2,73,0.3,1018,1.7,0,0,0
259,5.8,79,1,862,2.4,0,0,0
481,5.7,78,1.1,714,2.1,0.09,0,0
632,7.5,60,0.5,725,0.2,0.79,0,0
747,11.1,51,0.8,679,1.3,1.38,0,0
963,14.8,46,2,768,3.2,1.83,0,0
1145,16.3,33,2.9,1530,0,2.13,0,0
1355,18.3,26,1.2,1503,-1.5,2.17,0,0
1511,19.3,28,1.7,1208,0.3,1.93,0,0
1579,19,25,2.1,1748,-1.5,1.6,0,0
1690,18.4,25,3.2,1909,-2,1.05,0,0
1596,16.9,33,2.2,1972,0.5,0.43,0,0
1335,14.5,46,2.6,1618,3,0.01,0,0
1180,12.9,56,2.5,1345,4.3,0,0,0
1077,12.7,59,1.2,1177,4.8,0,0,0
1001,11.8,62,0.7,1030,4.7,0,0,0
912,11.2,67,1.3,940,5.2,0,0,0
656,10.6,73,1.3,931,5.9,0,0,0
346,9.3,78,0.1,828,5.6,0,0,0
161,8.3,81,1.1,642,5.2,0,0,0
107,8,81,0.4,666,4.9,0,0,0
166,8,84,0.7,569,5.4,0,0,0
448,7.2,83,0.8,636,4.4,0,0,0
1115,7,86,1.1,455,4.8,0,0,0
1975,7.2,80,0.8,515,3.9,0.13,0,0
1005,8.9,67,1.1,578,3,0.69,0,0
790,11.8,59,0.9,616,4,1.23,0,0
829,13.8,47,1.2,994,2.6,1.71,0,0
971,16.4,48,2.1,653,5.3,1.68,0,0
986,16.8,46,1.1,760,5,1.71,0,0
993,17.5,38,1.2,1090,3,1.74,0,0
1100,18,39,1,1208,3.8,1.21,0,0
1318,16.8,46,1.8,1041,5,0.72,0,0
1664,15.7,49,2,1252,5,0.26,0,0
2357,14.5,54,1.3,1343,5.2,0.01,0,0
1618,13.2,66,1.7,705,6.9,0,0,0
1464,12.7,75,2,433,8.3,0,0,0
1289,12.2,79,1.8,351,8.6,0,0,0
1215,11.6,81,1.2,336,8.4,0,0,0
829,10.9,82,0.1,346,7.9,0,0,0
639,11.9,74,1.6,287,7.4,0,0,0
410,11.9,76,1.4,286,7.7,0,0,0
136,12,81,1.3,295,8.8,0,0,0
40,10.8,88,1,145,8.8,0,0.5,0
47,10.6,95,0.7,94,9.8,0,0,0
71,11.1,95,0.2,117,10.3,0,0,0
194,11,91,1,124,9.5,0,1,0
526,10.8,91,1.3,216,9.3,0,0,0
1171,11.3,89,1.1,279,9.5,0.01,0,0
740,11.2,86,1,372,8.9,0.09,0.5,0
555,11.9,84,0.9,482,9.2,0.2,0,0
608,12.4,82,0.6,507,9.4,0.34,0,0
697,13.2,77,1.3,589,9.2,0.5,0,0
798,14.5,74,1.3,610,9.9,0.75,0,0
767,15.5,68,1.4,693,9.6,1.15,0,0
848,15.4,72,1.1,608,10.3,0.57,0,0
834,15.2,72,1.2,625,10.1,0.4,0,0
1115,14.9,73,0.9,854,10,0.04,0,0
1347,14.4,77,1,912,10.4,0,0,0
1176,13.8,81,1.5,760,10.5,0,0,0
1062,13.3,77,1.6,833,9.3,0,0,0
1062,13.5,75,0.8,1275,9.1,0,0,0
1003,13.2,74,1.4,1407,8.6,0,0,0
679,12.9,72,1.4,2000,7.9,0,0,0
395,12.9,70,1.8,2000,7.5,0,0,0
158,11.9,77,1.1,1634,7.9,0,0,0
122,11.8,84,1.6,1874,9.1,0,0,0
78,11.8,86,1.6,1819,9.5,0,0.5,0
50,10.8,87,1.7,956,8.7,0,0,0
49,10.8,89,1.6,957,9,0,0,0
136,10.6,90,1.6,1065,9,0,1.5,0
174,10.9,88,1.8,1866,8.9,0,0,0
148,10.6,89,1.5,689,8.8,0.02,0,0
56,10.6,94,2.1,739,9.6,0.06,2,0
17,10.8,94,1.8,578,9.8,0.15,0,0
25,10.9,95,2.4,519,10.1,0.12,0,0
17,11.4,95,2.5,792,10.6,0.44,5.5,0
18,11.5,95,2.1,457,10.7,0.32,0,0
46,11.3,96,2.7,302,10.6,0.11,0,0
56,11.4,96,2,910,10.7,0.07,9.5,0
14,11.7,96,1.4,587,11,0.02,0,0
30,11.9,97,0.7,269,11.4,0,0,0
19,12.8,97,0.9,245,12.3,0,0,0
12,13.9,97,2.5,594,13.4,0,0,0
21,14,96,4.1,292,13.3,0,18,0
14,12.4,96,2.7,545,11.7,0,0,0
26,11.5,96,3,691,10.8,0,0,0
754,11.3,77,0.9,433,7.4,0,0,0
679,11.2,78,1.1,467,7.4,0,0,0
568,10.7,80,0.6,409,7.3,0,0,0
372,10.3,81,0.7,361,7.1,0,0,0
223,9.5,87,0.6,266,7.4,0,0,0
137,9.4,87,0.8,279,7.3,0,0,0
167,9.5,85,0.6,304,7,0,0,0
309,9.5,86,0.6,293,7.2,0,0,0
589,9.3,85,0.3,313,6.9,0.07,0,0
699,12.2,73,1.9,374,7.4,0.92,0,0
768,13.8,63,2.2,416,6.8,1.32,0,0
1034,15.1,54,2.2,495,5.8,1.91,0,0
1094,15.9,48,2.7,538,4.8,1.87,0,0
1113,17.1,39,2,781,3,1.85,0,0
1229,16.6,36,2.5,808,1.4,1.45,0,0
1263,16,37,1.9,984,1.2,0.94,0,0
1379,14.8,47,1.3,787,3.5,0.35,0,0
1226,13.2,57,2.2,618,4.8,0.01,0,0
957,12.1,67,1.5,430,6.1,0,0,0
877,11.3,74,1.2,350,6.8,0,0,0
847,10.8,78,1,303,7.1,0,0,0
885,10.6,81,1.2,281,7.4,0,0,0
676,10.3,84,1.3,250,7.7,0,0,0
655,9.4,85,0.6,241,6.9,0,0,0
518,8.8,89,0.7,213,7,0,0,0
370,7.9,85,1.1,275,5.5,0,0,0
314,7.1,85,0.7,329,4.7,0,0,0
189,6.9,82,0.5,337,4,0,0,0
111,6.8,83,0.6,341,4.1,0,0,0
117,6.6,84,1.2,373,4,0,0,0
228,6.4,84,1.3,369,3.8,0,0,0
395,6.3,81,0.8,365,3.2,0.11,0,0
574,7.8,72,1.2,360,3,0.54,0,0
563,10.2,68,0.7,354,4.5,1.06,0,0
578,10.7,68,0.4,341,5,0.54,0,0
769,10.6,72,2,365,5.7,0.29,0,0
758,9.8,70,1.7,360,4.5,0.33,0,0
